392.029,-187.293,5
486.376,-206.275,5
-114.796,-197.535,5
-203.587,-214.565,5
-313.154,-192.791,5
-306.555,-186.508,5
-412.176,-208.76,5
-505.837,-213.818,5
13.0934,207.319,5
113.361,206.819,5
213.492,206.554,5
314.991,200.53,5
414.84,202.182,5
498.418,185.084,5
-86.856,192.773,5
-185.007,199.535,5
-305.731,213.862,5
-296.221,214.516,5
-411.957,209.057,5
-504.492,214.312,5
14.5169,-396.224,5
85.2168,-402.541,5
213.175,-392.83,5
292.603,-386.95,5
397.433,-385.221,5
500.315,-385.003,5
-102.512,-385.212,5
-213.272,-393.011,5
-313.015,-392.542,5
-311.491,-390.359,5
-414.574,-396.45,5
-506.298,-386.386,5
10.6706,389.458,5
101.424,385.068,5
202.802,385.264,5
314.696,396.994,5
414.69,396.968,5
488.704,409.869,5
-114.36,404.335,5
-203.421,414.605,5
-300.583,414.989,5
-287.977,391.031,5
-407.726,387.143,5
-488.932,389.876,5
-4.82682,-114.202,5
207.551,-87.0392,5
401.65,-114.909,5
487.836,-108.777,5
-214.392,-104.228,5
-413.596,-106.337,5
-504.074,-114.436,5
11.6302,109.473,5
202.298,85.1771,5
411.025,89.8294,5
511.442,90.3002,5
-196.992,114.695,5
-387.09,92.3626,5
-501.438,85.0691,5
-14.2849,304.576,5
202.965,285.296,5
385.016,300.698,5
-188.19,290.752,5
-408.801,287.854,5
14.9255,-301.493,5
212.841,-307.754,5
412.614,-308.118,5
-214.331,-295.571,5
-385.078,-301.529,5
114.964,-501.035,5
188.252,-509.326,5
393.731,-513.627,5
494.761,-514.055,5
-104.73,-485.765,5
-188.714,-509.881,5
-411.633,-490.531,5
-496.698,-485.368,5
111.835,490.784,5
206.577,486.519,5
409.505,488.396,5
485.012,500.591,5
-110.284,510.919,5
-200.691,485.016,5
-414.635,496.71,5
-507.538,487.032,5
93.8035,-586.34,5
185.025,-600.869,5
-112.597,-608.144,5
-214.64,-596.732,5
-9.87445,611.291,5
112.3,591.415,5
-90.2477,588.603,5

10.387,-17.0912,5
81.4117,-7.38084,5
180.493,4.41391,5
295.257,19.4295,5
390.519,17.6097,5
-119.853,-2.41901,5
-210.573,16.977,5
-284.034,-12.0455,5
-386.092,-14.3721,5
7.05084,-218.716,5
85.1323,-213.377,5
183.326,-188.955,5
298.254,-219.924,5
389.372,-183.058,5
481.834,-208.367,5
-119.728,-196.714,5
-204.783,-219.42,5
-317.539,-190.389,5
-308.741,-182.011,5
-416.235,-211.681,5
-507.782,-218.424,5
17.4579,209.758,5
117.814,209.092,5
217.99,208.739,5
319.988,200.707,5
419.787,202.91,5
497.891,180.111,5
-82.4747,190.363,5
-180.01,199.38,5
-307.641,218.483,5
-294.961,219.355,5
-415.943,212.076,5
-505.989,219.082,5
19.3559,-394.965,5
80.289,-403.388,5
217.567,-390.44,5
290.138,-382.601,5
396.577,-380.295,5
500.42,-380.004,5
-103.349,-380.282,5
-217.696,-390.681,5
-317.353,-390.057,5
-315.322,-387.145,5
-419.432,-395.266,5
-508.397,-381.848,5
14.2274,385.944,5
101.899,380.09,5
203.736,380.352,5
319.594,395.992,5
419.587,395.957,5
484.938,413.158,5
-119.147,405.78,5
-204.562,419.473,5
-300.777,419.985,5
-283.969,388.042,5
-410.302,382.857,5
-485.242,386.501,5
-6.43576,-118.936,5
210.068,-82.719,5
402.199,-119.879,5
483.781,-111.703,5
-219.189,-105.637,5
-418.128,-108.449,5
-505.431,-119.248,5
15.5069,112.631,5
203.064,80.2361,5
414.7,86.4392,5
515.256,87.0669,5
-195.99,119.594,5
-382.787,89.8168,5
-501.917,80.0921,5
-19.0465,306.102,5
203.953,280.395,5
380.022,300.93,5
-184.254,287.669,5
-411.735,283.805,5
19.9007,-301.991,5
217.121,-310.338,5
416.818,-310.824,5
-219.108,-294.095,5
-380.104,-302.039,5
119.952,-501.379,5
184.336,-512.435,5
391.641,-518.169,5
493.015,-518.74,5
-106.306,-481.02,5
-184.952,-513.174,5
-415.511,-487.374,5
-495.597,-480.491,5
115.78,487.712,5
208.769,482.025,5
412.674,484.528,5
480.016,500.788,5
-113.713,514.559,5
-200.922,480.021,5
-419.513,495.613,5
-510.05,482.709,5
91.738,-581.786,5
180.034,-601.158,5
-116.795,-610.859,5
-219.519,-595.642,5
-13.1659,615.055,5
116.4,588.553,5
-86.9969,584.804,5

12.9838,-21.364,5
76.7647,-9.22605,5
175.616,5.51739,5
294.071,24.2868,5
388.148,22.0121,5
-124.816,-3.02376,5
-213.216,21.2212,5
-280.043,-15.0569,5
-382.615,-17.9651,5
8.81356,-223.395,5
81.4154,-216.722,5
179.158,-186.194,5
297.817,-224.905,5
386.715,-178.822,5
477.293,-210.459,5
-124.66,-195.892,5
-205.978,-224.275,5
-321.924,-187.986,5
-310.926,-177.514,5
-420.293,-214.601,5
-509.728,-223.03,5
21.8223,212.198,5
122.268,211.364,5
222.487,210.924,5
324.984,200.884,5
424.734,203.637,5
497.364,175.139,5
-78.0934,187.954,5
-175.012,199.225,5
-309.551,223.104,5
-293.701,224.194,5
-419.929,215.094,5
-507.486,223.853,5
24.1949,-393.707,5
75.3613,-404.235,5
221.959,-388.05,5
287.672,-378.251,5
395.722,-375.369,5
500.525,-375.006,5
-104.186,-375.353,5
-222.121,-388.352,5
-321.691,-387.571,5
-319.152,-383.932,5
-424.29,-394.083,5
-510.496,-377.31,5
17.7843,382.43,5
102.374,375.113,5
204.67,375.44,5
324.493,394.99,5
424.484,394.947,5
481.173,416.448,5
-123.933,407.225,5
-205.702,424.341,5
-300.972,424.981,5
-279.961,385.052,5
-412.877,378.572,5
-481.553,383.127,5
-8.04471,-123.67,5
212.585,-78.3987,5
402.749,-124.848,5
479.727,-114.628,5
-223.987,-107.046,5
-422.66,-110.561,5
